Type,Episode,Total_Episodes,Env_ID,Env_Reward,Total_Reward,Alignment_Bonus,Compliance,Fixes,Steps
episode,1,,0,-856.60,-839.46,17.14,0.5714,21.0,100
episode,1,,1,-986.30,-970.15,16.15,0.5385,13.0,100
episode,1,,2,-752.20,-734.20,18.00,0.6000,15.0,100
episode,1,,3,-613.90,-594.81,19.09,0.6364,11.0,100
episode,1,,4,-257.70,-230.56,27.14,0.9048,21.0,100
episode,1,,5,-1020.30,-996.82,23.48,0.7826,23.0,100
episode,1,,6,-212.40,-186.15,26.25,0.8750,24.0,100
episode,1,,7,-564.50,-543.25,21.25,0.7083,24.0,100
episode,1,,8,-591.30,-570.05,21.25,0.7083,24.0,100
episode,1,,9,-178.40,-160.40,18.00,0.6000,20.0,100
episode,1,,10,-309.50,-286.17,23.33,0.7778,18.0,100
episode,1,,11,-663.70,-643.17,20.53,0.6842,19.0,100
episode,1,,12,-251.50,-229.00,22.50,0.7500,20.0,100
episode,1,,13,-242.80,-217.80,25.00,0.8333,18.0,100
episode,1,,14,-893.80,-884.25,9.55,0.3182,22.0,100
episode,1,,15,-222.20,-199.26,22.94,0.7647,17.0,100
episode,1,,16,-838.80,-816.00,22.80,0.7600,25.0,100
episode,1,,17,-203.90,-184.95,18.95,0.6316,19.0,100
episode,1,,18,-207.80,-182.80,25.00,0.8333,18.0,100
episode,1,,19,-264.80,-236.80,28.00,0.9333,15.0,100
episode,1,,20,-703.50,-684.09,19.41,0.6471,17.0,100
episode,1,,21,-882.80,-862.27,20.53,0.6842,19.0,100
episode,1,,22,-736.10,-718.45,17.65,0.5882,17.0,100
episode,1,,23,-328.60,-305.66,22.94,0.7647,17.0,100
episode,1,,24,-766.60,-748.27,18.33,0.6111,18.0,100
summary,,25,,-542.00,-520.99,21.01,0.7003,19.00,
episode,2,,0,-1316.00,-1290.00,26.00,0.8667,15.0,100
episode,2,,1,-786.60,-756.60,30.00,1.0000,17.0,100
episode,2,,2,-859.30,-833.59,25.71,0.8571,21.0,100
episode,2,,3,-365.40,-341.92,23.48,0.7826,23.0,100
episode,2,,4,-257.00,-230.33,26.67,0.8889,18.0,100
episode,2,,5,-487.10,-461.39,25.71,0.8571,14.0,100
episode,2,,6,-296.40,-279.53,16.88,0.5625,16.0,100
episode,2,,7,-220.00,-192.31,27.69,0.9231,13.0,100
episode,2,,8,-266.20,-240.94,25.26,0.8421,19.0,100
episode,2,,9,-126.50,-108.85,17.65,0.5882,17.0,100
episode,2,,10,-332.00,-304.50,27.50,0.9167,12.0,100
episode,2,,11,-1120.00,-1108.75,11.25,0.3750,16.0,100
episode,2,,12,-275.60,-251.92,23.68,0.7895,19.0,100
episode,2,,13,-309.00,-282.33,26.67,0.8889,18.0,100
episode,2,,14,-755.60,-730.22,25.38,0.8462,13.0,100
episode,2,,15,-405.00,-385.00,20.00,0.6667,18.0,100
episode,2,,16,-1358.00,-1334.43,23.57,0.7857,14.0,100
episode,2,,17,-967.90,-945.40,22.50,0.7500,16.0,100
episode,2,,18,-256.60,-240.60,16.00,0.5333,15.0,100
episode,2,,19,-267.80,-242.80,25.00,0.8333,12.0,100
episode,2,,20,-517.50,-492.50,25.00,0.8333,18.0,100
episode,2,,21,-1270.00,-1245.45,24.55,0.8182,11.0,100
episode,2,,22,-272.00,-251.55,20.45,0.6818,22.0,100
episode,2,,23,-249.10,-227.10,22.00,0.7333,15.0,100
episode,2,,24,-561.90,-542.49,19.41,0.6471,17.0,100
summary,,50,,-555.94,-532.82,23.12,0.7707,16.36,
episode,3,,0,-761.70,-740.70,21.00,0.7000,20.0,100
episode,3,,1,-291.00,-264.53,26.47,0.8824,17.0,100
episode,3,,2,-271.90,-255.23,16.67,0.5556,18.0,100
episode,3,,3,-334.30,-311.44,22.86,0.7619,21.0,100
episode,3,,4,-213.90,-190.22,23.68,0.7895,19.0,100
episode,3,,5,-224.60,-202.10,22.50,0.7500,24.0,100
episode,3,,6,-218.60,-197.42,21.18,0.7059,17.0,100
episode,3,,7,-239.60,-216.74,22.86,0.7619,21.0,100
episode,3,,8,-349.60,-319.60,30.00,1.0000,19.0,100
episode,3,,9,-113.40,-91.29,22.11,0.7368,19.0,100
episode,3,,10,-325.00,-297.14,27.86,0.9286,14.0,100
episode,3,,11,-1107.70,-1094.57,13.12,0.4375,16.0,100
episode,3,,12,-227.00,-198.25,28.75,0.9583,24.0,100
episode,3,,13,-277.00,-250.33,26.67,0.8889,18.0,100
episode,3,,14,-154.80,-130.25,24.55,0.8182,22.0,100
