Type,Episode,Total_Episodes,Env_ID,Env_Reward,Total_Reward,Alignment_Bonus,Compliance,Fixes,Steps
episode,1,,0,-928.80,-921.30,7.50,0.2500,16.0,100
episode,1,,1,-961.30,-941.30,20.00,0.6667,15.0,100
episode,1,,2,-759.80,-738.37,21.43,0.7143,14.0,100
episode,1,,3,-791.60,-770.83,20.77,0.6923,13.0,100
episode,1,,4,-971.10,-953.10,18.00,0.6000,15.0,100
episode,1,,5,-981.10,-962.64,18.46,0.6154,13.0,100
episode,1,,6,-972.00,-952.00,20.00,0.6667,15.0,100
episode,1,,7,-943.80,-932.55,11.25,0.3750,16.0,100
episode,1,,8,-965.20,-950.20,15.00,0.5000,10.0,100
episode,1,,9,-858.70,-847.45,11.25,0.3750,8.0,100
episode,1,,10,-262.30,-252.30,10.00,0.3333,9.0,100
episode,1,,11,-249.20,-225.63,23.57,0.7857,14.0,100
episode,1,,12,-767.00,-755.46,11.54,0.3846,13.0,100
episode,1,,13,-219.10,-195.77,23.33,0.7778,18.0,100
episode,1,,14,-564.00,-538.74,25.26,0.8421,19.0,100
episode,1,,15,-941.10,-929.10,12.00,0.4000,10.0,100
episode,1,,16,-1022.00,-1013.43,8.57,0.2857,7.0,100
episode,1,,17,-976.90,-960.54,16.36,0.5455,11.0,100
episode,1,,18,-682.60,-671.89,10.71,0.3571,14.0,100
episode,1,,19,-745.30,-736.30,9.00,0.3000,10.0,100
episode,1,,20,-777.90,-752.52,25.38,0.8462,13.0,100
episode,1,,21,-970.40,-961.40,9.00,0.3000,10.0,100
episode,1,,22,-885.00,-860.00,25.00,0.8333,12.0,100
episode,1,,23,-210.80,-195.80,15.00,0.5000,10.0,100
episode,1,,24,-685.50,-675.50,10.00,0.3333,9.0,100
summary,,25,,-763.70,-747.76,15.94,0.5312,12.56,
episode,2,,0,-1429.80,-1413.65,16.15,0.5385,13.0,100
episode,2,,1,-1324.00,-1315.43,8.57,0.2857,7.0,100
episode,2,,2,-1235.00,-1227.50,7.50,0.2500,12.0,100
episode,2,,3,-1130.20,-1112.20,18.00,0.6000,10.0,100
episode,2,,4,-1325.00,-1307.50,17.50,0.5833,12.0,100
episode,2,,5,-1430.10,-1413.60,16.50,0.5500,20.0,100
episode,2,,6,-1335.90,-1327.72,8.18,0.2727,11.0,100
episode,2,,7,-1316.30,-1307.30,9.00,0.3000,10.0,100
episode,2,,8,-1233.00,-1214.54,18.46,0.6154,13.0,100
episode,2,,9,-1427.30,-1423.01,4.29,0.1429,7.0,100
episode,2,,10,-864.40,-848.04,16.36,0.5455,11.0,100
episode,2,,11,-1363.10,-1346.43,16.67,0.5556,18.0,100
episode,2,,12,-1423.00,-1410.50,12.50,0.4167,12.0,100
episode,2,,13,-1218.00,-1201.33,16.67,0.5556,18.0,100
episode,2,,14,-1440.90,-1430.90,10.00,0.3333,6.0,100
episode,2,,15,-1298.20,-1288.20,10.00,0.3333,12.0,100
episode,2,,16,-930.50,-913.36,17.14,0.5714,14.0,100
episode,2,,17,-1351.50,-1339.00,12.50,0.4167,12.0,100
episode,2,,18,-1427.00,-1427.00,0.00,0.0000,13.0,100
episode,2,,19,-1361.00,-1341.00,20.00,0.6667,12.0,100
episode,2,,20,-1323.40,-1314.17,9.23,0.3077,13.0,100
episode,2,,21,-1219.00,-1213.55,5.45,0.1818,11.0,100
episode,2,,22,-1355.80,-1335.80,20.00,0.6667,15.0,100
episode,2,,23,-1151.10,-1142.10,9.00,0.3000,10.0,100
episode,2,,24,-1426.80,-1418.62,8.18,0.2727,11.0,100
summary,,50,,-1293.61,-1281.30,12.31,0.4105,12.12,
episode,3,,0,-1422.10,-1403.64,18.46,0.6154,13.0,100
episode,3,,1,-918.30,-897.30,21.00,0.7000,20.0,100
episode,3,,2,-1234.00,-1219.00,15.00,0.5000,14.0,100
episode,3,,3,-321.00,-297.67,23.33,0.7778,9.0,100
episode,3,,4,-1251.00,-1233.86,17.14,0.5714,14.0,100
episode,3,,5,-1372.00,-1361.29,10.71,0.3571,14.0,100
episode,3,,6,-1320.80,-1316.51,4.29,0.1429,14.0,100
episode,3,,7,-1312.00,-1306.00,6.00,0.2000,10.0,100
episode,3,,8,-1221.00,-1204.64,16.36,0.5455,11.0,100
episode,3,,9,-1401.20,-1381.91,19.29,0.6429,14.0,100
episode,3,,10,-1421.00,-1411.53,9.47,0.3158,19.0,100
episode,3,,11,-1315.50,-1312.50,3.00,0.1000,10.0,100
episode,3,,12,-1396.00,-1384.00,12.00,0.4000,10.0,100
episode,3,,13,-1224.00,-1199.00,25.00,0.8333,12.0,100
episode,3,,14,-1331.90,-1320.99,10.91,0.3636,11.0,100
episode,3,,15,-1158.00,-1140.86,17.14,0.5714,14.0,100
episode,3,,16,-430.00,-410.00,20.00,0.6667,12.0,100
episode,3,,17,-1018.00,-1005.14,12.86,0.4286,14.0,100
episode,3,,18,-1342.00,-1328.67,13.33,0.4444,9.0,100
episode,3,,19,-1335.00,-1323.75,11.25,0.3750,8.0,100
episode,3,,20,-1203.00,-1189.36,13.64,0.4545,11.0,100
episode,3,,21,-1216.00,-1202.15,13.85,0.4615,13.0,100
episode,3,,22,-1232.00,-1211.23,20.77,0.6923,13.0,100
episode,3,,23,-1398.10,-1388.10,10.00,0.3333,9.0,100
episode,3,,24,-1379.10,-1361.10,18.00,0.6000,10.0,100
summary,,75,,-1206.92,-1192.41,14.51,0.4837,12.32,
episode,4,,0,-1360.80,-1343.30,17.50,0.5833,12.0,100
episode,4,,1,-399.00,-389.00,10.00,0.3333,15.0,100
episode,4,,2,-775.00,-758.64,16.36,0.5455,11.0,100
episode,4,,3,-321.00,-311.00,10.00,0.3333,6.0,100
episode,4,,4,-655.10,-634.10,21.00,0.7000,10.0,100
episode,4,,5,-1322.00,-1312.77,9.23,0.3077,13.0,100
episode,4,,6,-1280.00,-1272.50,7.50,0.2500,20.0,100
episode,4,,7,-1316.00,-1301.00,15.00,0.5000,18.0,100
episode,4,,8,-1222.90,-1209.26,13.64,0.4545,11.0,100
episode,4,,9,-1204.00,-1177.00,27.00,0.9000,10.0,100
episode,4,,10,-1322.00,-1301.23,20.77,0.6923,13.0,100
episode,4,,11,-1302.00,-1279.50,22.50,0.7500,12.0,100
episode,4,,12,-1255.00,-1237.00,18.00,0.6000,10.0,100
episode,4,,13,-1221.00,-1203.86,17.14,0.5714,7.0,100
episode,4,,14,-1313.30,-1295.65,17.65,0.5882,17.0,100
episode,4,,15,-1117.00,-1102.88,14.12,0.4706,17.0,100
episode,4,,16,-384.00,-372.00,12.00,0.4000,10.0,100
episode,4,,17,-325.00,-310.00,15.00,0.5000,14.0,100
episode,4,,18,-1322.00,-1302.91,19.09,0.6364,11.0,100
episode,4,,19,-1010.60,-1001.37,9.23,0.3077,13.0,100
episode,4,,20,-1129.40,-1107.97,21.43,0.7143,21.0,100
episode,4,,21,-1215.00,-1209.37,5.62,0.1875,16.0,100
episode,4,,22,-1220.00,-1210.00,10.00,0.3333,12.0,100
episode,4,,23,-1291.00,-1281.00,10.00,0.3333,12.0,100
episode,4,,24,-1211.00,-1201.00,10.00,0.3333,9.0,100
summary,,100,,-1059.76,-1044.97,14.79,0.4930,12.80,
episode,5,,0,-1304.00,-1294.00,10.00,0.3333,15.0,100
episode,5,,1,-370.00,-352.86,17.14,0.5714,14.0,100
episode,5,,2,-231.00,-221.00,10.00,0.3333,9.0,100
episode,5,,3,-312.20,-291.20,21.00,0.7000,20.0,100
episode,5,,4,-406.20,-386.20,20.00,0.6667,12.0,100
episode,5,,5,-1324.00,-1318.00,6.00,0.2000,10.0,100
episode,5,,6,-906.20,-895.61,10.59,0.3529,17.0,100
episode,5,,7,-1314.00,-1299.00,15.00,0.5000,12.0,100
episode,5,,8,-1132.00,-1109.50,22.50,0.7500,16.0,100
episode,5,,9,-1204.00,-1183.23,20.77,0.6923,13.0,100
episode,5,,10,-1319.40,-1313.40,6.00,0.2000,15.0,100
episode,5,,11,-880.00,-870.62,9.38,0.3125,16.0,100
episode,5,,12,-1222.00,-1197.00,25.00,0.8333,12.0,100
episode,5,,13,-1157.00,-1134.50,22.50,0.7500,4.0,100
episode,5,,14,-534.00,-515.54,18.46,0.6154,13.0,100
episode,5,,15,-1117.00,-1105.00,12.00,0.4000,15.0,100
episode,5,,16,-325.70,-321.08,4.62,0.1538,13.0,100
episode,5,,17,-323.00,-312.29,10.71,0.3571,14.0,100
episode,5,,18,-1318.00,-1318.00,0.00,0.0000,14.0,100
episode,5,,19,-420.80,-407.16,13.64,0.4545,11.0,100
episode,5,,20,-1113.00,-1099.36,13.64,0.4545,11.0,100
episode,5,,21,-1213.00,-1213.00,0.00,0.0000,12.0,100
episode,5,,22,-411.20,-393.20,18.00,0.6000,10.0,100
episode,5,,23,-1212.00,-1187.45,24.55,0.8182,11.0,100
episode,5,,24,-1214.00,-1206.50,7.50,0.2500,12.0,100
summary,,125,,-891.35,-877.79,13.56,0.4520,12.84,
episode,6,,0,-1233.00,-1230.69,2.31,0.0769,13.0,100
episode,6,,1,-304.00,-284.91,19.09,0.6364,11.0,100
episode,6,,2,-231.00,-203.73,27.27,0.9091,11.0,100
episode,6,,3,-234.80,-213.80,21.00,0.7000,10.0,100
episode,6,,4,-216.00,-211.00,5.00,0.1667,12.0,100
episode,6,,5,-1324.00,-1314.63,9.38,0.3125,16.0,100
episode,6,,6,-310.60,-297.74,12.86,0.4286,14.0,100
episode,6,,7,-665.00,-665.00,0.00,0.0000,9.0,100
episode,6,,8,-857.00,-848.25,8.75,0.2917,24.0,100
episode,6,,9,-1209.00,-1196.14,12.86,0.4286,14.0,100
episode,6,,10,-1313.00,-1305.50,7.50,0.2500,12.0,100
episode,6,,11,-200.00,-183.33,16.67,0.5556,9.0,100
episode,6,,12,-1094.00,-1080.36,13.64,0.4545,11.0,100
episode,6,,13,-1121.00,-1102.54,18.46,0.6154,13.0,100
episode,6,,14,-392.00,-383.82,8.18,0.2727,11.0,100
episode,6,,15,-1116.00,-1110.71,5.29,0.1765,17.0,100
episode,6,,16,-304.50,-299.88,4.62,0.1538,13.0,100
episode,6,,17,-324.00,-317.57,6.43,0.2143,14.0,100
episode,6,,18,-1308.90,-1303.90,5.00,0.1667,12.0,100
episode,6,,19,-364.00,-342.57,21.43,0.7143,7.0,100
episode,6,,20,-1083.30,-1064.84,18.46,0.6154,13.0,100
episode,6,,21,-1215.00,-1206.82,8.18,0.2727,11.0,100
episode,6,,22,-232.00,-218.36,13.64,0.4545,11.0,100
episode,6,,23,-1208.70,-1198.70,10.00,0.3333,15.0,100
episode,6,,24,-1132.00,-1122.00,10.00,0.3333,18.0,100
summary,,150,,-759.71,-748.27,11.44,0.3813,12.84,
episode,7,,0,-1199.00,-1194.38,4.62,0.1538,13.0,100
episode,7,,1,-302.00,-288.36,13.64,0.4545,11.0,100
episode,7,,2,-228.50,-224.21,4.29,0.1429,14.0,100
episode,7,,3,-338.20,-321.53,16.67,0.5556,9.0,100
episode,7,,4,-221.40,-210.35,11.05,0.3684,19.0,100
episode,7,,5,-621.00,-612.82,8.18,0.2727,11.0,100
episode,7,,6,-242.00,-236.00,6.00,0.2000,15.0,100
episode,7,,7,-376.00,-355.23,20.77,0.6923,13.0,100
episode,7,,8,-213.40,-213.40,0.00,0.0000,10.0,100
episode,7,,9,-1203.00,-1184.54,18.46,0.6154,13.0,100
episode,7,,10,-1040.90,-1021.61,19.29,0.6429,14.0,100
episode,7,,11,-203.00,-190.14,12.86,0.4286,14.0,100
episode,7,,12,-221.00,-203.86,17.14,0.5714,7.0,100
episode,7,,13,-556.00,-551.00,5.00,0.1667,6.0,100
episode,7,,14,-304.40,-296.90,7.50,0.2500,12.0,100
episode,7,,15,-1115.00,-1097.50,17.50,0.5833,12.0,100
episode,7,,16,-203.00,-189.67,13.33,0.4444,9.0,100
episode,7,,17,-321.60,-313.42,8.18,0.2727,11.0,100
episode,7,,18,-1208.00,-1197.29,10.71,0.3571,14.0,100
episode,7,,19,-243.00,-229.67,13.33,0.4444,9.0,100
episode,7,,20,-297.00,-287.00,10.00,0.3333,9.0,100
episode,7,,21,-477.50,-463.38,14.12,0.4706,17.0,100
episode,7,,22,-215.00,-210.38,4.62,0.1538,13.0,100
episode,7,,23,-1111.00,-1092.25,18.75,0.6250,16.0,100
episode,7,,24,-1108.90,-1106.76,2.14,0.0714,14.0,100
summary,,175,,-542.79,-531.67,11.13,0.3709,12.20,
episode,8,,0,-1103.00,-1095.50,7.50,0.2500,16.0,100
episode,8,,1,-302.00,-286.12,15.88,0.5294,17.0,100
episode,8,,2,-217.20,-204.34,12.86,0.4286,14.0,100
episode,8,,3,-361.00,-356.38,4.62,0.1538,13.0,100
episode,8,,4,-391.00,-381.00,10.00,0.3333,12.0,100
episode,8,,5,-219.10,-202.74,16.36,0.5455,11.0,100
episode,8,,6,-204.00,-201.69,2.31,0.0769,13.0,100
episode,8,,7,-316.00,-311.38,4.62,0.1538,13.0,100
episode,8,,8,-138.00,-134.25,3.75,0.1250,8.0,100
episode,8,,9,-957.50,-948.93,8.57,0.2857,14.0,100
episode,8,,10,-331.40,-318.07,13.33,0.4444,18.0,100
episode,8,,11,-205.00,-200.26,4.74,0.1579,19.0,100
episode,8,,12,-244.90,-234.40,10.50,0.3500,20.0,100
episode,8,,13,-220.90,-210.31,10.59,0.3529,17.0,100
episode,8,,14,-285.20,-265.70,19.50,0.6500,20.0,100
episode,8,,15,-1112.00,-1104.50,7.50,0.2500,8.0,100
episode,8,,16,-203.00,-197.00,6.00,0.2000,10.0,100
episode,8,,17,-411.00,-396.00,15.00,0.5000,12.0,100
episode,8,,18,-1201.00,-1191.00,10.00,0.3333,12.0,100
