Type,Episode,Total_Episodes,Env_ID,Env_Reward,Total_Reward,Alignment_Bonus,Compliance,Fixes,Steps
episode,1,,0,-587.30,-584.57,2.73,0.0909,22.0,100
episode,1,,1,-307.10,-283.10,24.00,0.8000,30.0,100
episode,1,,2,-278.60,-251.21,27.39,0.9130,23.0,100
episode,1,,3,-409.90,-395.55,14.35,0.4783,23.0,100
episode,1,,4,-197.20,-174.40,22.80,0.7600,25.0,100
episode,1,,5,-282.20,-255.80,26.40,0.8800,25.0,100
episode,1,,6,-384.80,-365.85,18.95,0.6316,19.0,100
episode,1,,7,-349.80,-327.58,22.22,0.7407,27.0,100
episode,1,,8,-187.50,-163.82,23.68,0.7895,19.0,100
episode,1,,9,-329.70,-302.01,27.69,0.9231,26.0,100
episode,1,,10,-259.70,-236.22,23.48,0.7826,23.0,100
episode,1,,11,-230.40,-201.60,28.80,0.9600,25.0,100
episode,1,,12,-269.10,-253.10,16.00,0.5333,15.0,100
episode,1,,13,-271.80,-244.11,27.69,0.9231,26.0,100
episode,1,,14,-297.00,-274.50,22.50,0.7500,24.0,100
episode,1,,15,-315.50,-291.50,24.00,0.8000,30.0,100
episode,1,,16,-307.90,-283.52,24.38,0.8125,32.0,100
episode,1,,17,-199.00,-172.21,26.79,0.8929,28.0,100
episode,1,,18,-272.60,-247.82,24.78,0.8261,23.0,100
episode,1,,19,-207.10,-186.33,20.77,0.6923,26.0,100
episode,1,,20,-277.00,-250.87,26.13,0.8710,31.0,100
episode,1,,21,-312.10,-285.70,26.40,0.8800,25.0,100
episode,1,,22,-261.30,-243.99,17.31,0.5769,26.0,100
episode,1,,23,-261.20,-242.25,18.95,0.6316,19.0,100
episode,1,,24,-317.50,-293.50,24.00,0.8000,20.0,100
summary,,25,,-294.93,-272.44,22.49,0.7496,24.48,
episode,2,,0,-307.90,-280.04,27.86,0.9286,28.0,100
episode,2,,1,-356.70,-331.50,25.20,0.8400,25.0,100
episode,2,,2,-260.40,-241.94,18.46,0.6154,13.0,100
episode,2,,3,-352.20,-326.11,26.09,0.8696,23.0,100
episode,2,,4,-358.30,-338.30,20.00,0.6667,21.0,100
episode,2,,5,-365.40,-340.14,25.26,0.8421,19.0,100
episode,2,,6,-352.40,-326.54,25.86,0.8621,29.0,100
episode,2,,7,-391.10,-371.75,19.35,0.6452,31.0,100
episode,2,,8,-386.60,-356.60,30.00,1.0000,25.0,100
episode,2,,9,-344.30,-323.39,20.91,0.6970,33.0,100
episode,2,,10,-339.40,-313.27,26.13,0.8710,31.0,100
episode,2,,11,-270.90,-258.04,12.86,0.4286,14.0,100
episode,2,,12,-385.00,-360.29,24.71,0.8235,17.0,100
episode,2,,13,-371.50,-352.41,19.09,0.6364,22.0,100
episode,2,,14,-397.10,-371.54,25.56,0.8519,27.0,100
episode,2,,15,-362.30,-341.53,20.77,0.6923,26.0,100
episode,2,,16,-337.20,-310.73,26.47,0.8824,17.0,100
episode,2,,17,-273.90,-257.23,16.67,0.5556,27.0,100
episode,2,,18,-350.80,-332.80,18.00,0.6000,20.0,100
episode,2,,19,-317.20,-301.49,15.71,0.5238,21.0,100
episode,2,,20,-369.00,-345.77,23.23,0.7742,31.0,100
episode,2,,21,-368.60,-341.93,26.67,0.8889,27.0,100
episode,2,,22,-322.00,-295.33,26.67,0.8889,27.0,100
episode,2,,23,-417.40,-394.46,22.94,0.7647,17.0,100
episode,2,,24,-367.50,-350.83,16.67,0.5556,18.0,100
summary,,50,,-349.00,-326.56,22.44,0.7482,23.56,
episode,3,,0,-341.00,-315.69,25.31,0.8438,32.0,100
episode,3,,1,-379.00,-357.33,21.67,0.7222,18.0,100
episode,3,,2,-339.20,-313.11,26.09,0.8696,23.0,100
episode,3,,3,-337.00,-317.59,19.41,0.6471,17.0,100
episode,3,,4,-329.60,-307.60,22.00,0.7333,30.0,100
episode,3,,5,-376.60,-349.46,27.14,0.9048,21.0,100
episode,3,,6,-360.00,-333.16,26.84,0.8947,19.0,100
episode,3,,7,-375.90,-359.35,16.55,0.5517,29.0,100
episode,3,,8,-376.30,-353.36,22.94,0.7647,17.0,100
episode,3,,9,-335.90,-314.65,21.25,0.7083,24.0,100
episode,3,,10,-371.00,-344.33,26.67,0.8889,27.0,100
episode,3,,11,-316.70,-289.20,27.50,0.9167,24.0,100
episode,3,,12,-407.80,-383.25,24.55,0.8182,22.0,100
episode,3,,13,-352.90,-331.18,21.72,0.7241,29.0,100
episode,3,,14,-348.00,-328.00,20.00,0.6667,18.0,100
episode,3,,15,-381.00,-358.20,22.80,0.7600,25.0,100
episode,3,,16,-353.30,-330.07,23.23,0.7742,31.0,100
episode,3,,17,-268.00,-255.37,12.63,0.4211,19.0,100
episode,3,,18,-427.80,-403.09,24.71,0.8235,17.0,100
episode,3,,19,-344.80,-321.05,23.75,0.7917,24.0,100
episode,3,,20,-335.50,-321.21,14.29,0.4762,21.0,100
episode,3,,21,-380.40,-362.75,17.65,0.5882,17.0,100
episode,3,,22,-381.00,-363.22,17.78,0.5926,27.0,100
episode,3,,23,-366.00,-340.29,25.71,0.8571,28.0,100
episode,3,,24,-348.10,-333.10,15.00,0.5000,22.0,100
summary,,75,,-357.31,-335.42,21.89,0.7296,23.24,
episode,4,,0,-399.00,-369.97,29.03,0.9677,31.0,100
episode,4,,1,-338.80,-315.47,23.33,0.7778,18.0,100
episode,4,,2,-362.80,-340.30,22.50,0.7500,24.0,100
episode,4,,3,-376.60,-351.60,25.00,0.8333,30.0,100
episode,4,,4,-379.00,-353.00,26.00,0.8667,30.0,100
episode,4,,5,-353.80,-328.54,25.26,0.8421,19.0,100
episode,4,,6,-353.10,-328.72,24.38,0.8125,16.0,100
episode,4,,7,-360.70,-336.41,24.29,0.8095,21.0,100
episode,4,,8,-377.60,-357.60,20.00,0.6667,24.0,100
episode,4,,9,-346.10,-317.46,28.64,0.9545,22.0,100
episode,4,,10,-336.00,-319.20,16.80,0.5600,25.0,100
episode,4,,11,-276.90,-251.40,25.50,0.8500,20.0,100
episode,4,,12,-365.00,-341.00,24.00,0.8000,30.0,100
episode,4,,13,-356.00,-331.00,25.00,0.8333,24.0,100
episode,4,,14,-347.00,-322.45,24.55,0.8182,22.0,100
episode,4,,15,-291.00,-270.31,20.69,0.6897,29.0,100
episode,4,,16,-352.80,-334.80,18.00,0.6000,25.0,100
episode,4,,17,-327.00,-303.00,24.00,0.8000,20.0,100
episode,4,,18,-406.00,-378.31,27.69,0.9231,26.0,100
episode,4,,19,-375.30,-353.13,22.17,0.7391,23.0,100
episode,4,,20,-346.00,-320.50,25.50,0.8500,20.0,100
episode,4,,21,-355.00,-338.64,16.36,0.5455,33.0,100
episode,4,,22,-376.00,-349.16,26.84,0.8947,19.0,100
episode,4,,23,-412.40,-388.92,23.48,0.7826,23.0,100
episode,4,,24,-374.00,-349.00,25.00,0.8333,24.0,100
summary,,100,,-357.76,-334.00,23.76,0.7920,23.92,
episode,5,,0,-416.00,-389.60,26.40,0.8800,25.0,100
episode,5,,1,-354.00,-331.50,22.50,0.7500,28.0,100
episode,5,,2,-348.10,-321.43,26.67,0.8889,27.0,100
episode,5,,3,-359.60,-341.39,18.21,0.6071,28.0,100
episode,5,,4,-384.00,-355.07,28.93,0.9643,28.0,100
episode,5,,5,-361.00,-334.46,26.54,0.8846,26.0,100
episode,5,,6,-370.50,-350.10,20.40,0.6800,25.0,100
episode,5,,7,-356.00,-334.00,22.00,0.7333,15.0,100
episode,5,,8,-361.50,-344.13,17.37,0.5789,19.0,100
episode,5,,9,-366.60,-344.43,22.17,0.7391,23.0,100
episode,5,,10,-394.00,-370.82,23.18,0.7727,22.0,100
episode,5,,11,-293.00,-266.53,26.47,0.8824,17.0,100
episode,5,,12,-366.30,-339.90,26.40,0.8800,25.0,100
episode,5,,13,-340.00,-322.00,18.00,0.6000,25.0,100
episode,5,,14,-412.00,-385.91,26.09,0.8696,23.0,100
episode,5,,15,-375.10,-347.71,27.39,0.9130,23.0,100
episode,5,,16,-345.00,-321.82,23.18,0.7727,22.0,100
episode,5,,17,-338.10,-313.10,25.00,0.8333,24.0,100
episode,5,,18,-339.00,-310.76,28.24,0.9412,17.0,100
episode,5,,19,-327.00,-313.67,13.33,0.4444,18.0,100
episode,5,,20,-353.00,-327.74,25.26,0.8421,19.0,100
episode,5,,21,-392.00,-369.20,22.80,0.7600,25.0,100
episode,5,,22,-368.00,-347.47,20.53,0.6842,19.0,100
episode,5,,23,-370.20,-342.51,27.69,0.9231,26.0,100
episode,5,,24,-344.00,-324.00,20.00,0.6667,18.0,100
summary,,125,,-361.36,-337.97,23.39,0.7797,22.68,
episode,6,,0,-345.00,-324.60,20.40,0.6800,25.0,100
episode,6,,1,-370.00,-342.31,27.69,0.9231,26.0,100
episode,6,,2,-358.00,-334.00,24.00,0.8000,25.0,100
episode,6,,3,-334.90,-310.35,24.55,0.8182,33.0,100
episode,6,,4,-391.60,-363.27,28.33,0.9444,36.0,100
episode,6,,5,-335.30,-312.80,22.50,0.7500,20.0,100
episode,6,,6,-358.00,-330.93,27.07,0.9024,41.0,100
episode,6,,7,-289.00,-275.55,13.45,0.4483,29.0,100
episode,6,,8,-372.50,-345.36,27.14,0.9048,21.0,100
episode,6,,9,-337.00,-316.09,20.91,0.6970,33.0,100
episode,6,,10,-347.80,-333.68,14.12,0.4706,17.0,100
episode,6,,11,-376.00,-351.45,24.55,0.8182,22.0,100
episode,6,,12,-344.50,-319.95,24.55,0.8182,33.0,100
episode,6,,13,-351.00,-324.60,26.40,0.8800,25.0,100
episode,6,,14,-358.00,-331.87,26.13,0.8710,31.0,100
episode,6,,15,-362.60,-342.60,20.00,0.6667,27.0,100
episode,6,,16,-364.80,-337.11,27.69,0.9231,26.0,100
episode,6,,17,-342.00,-315.87,26.13,0.8710,31.0,100
episode,6,,18,-352.00,-329.50,22.50,0.7500,24.0,100
episode,6,,19,-348.40,-333.40,15.00,0.5000,26.0,100
episode,6,,20,-340.70,-321.20,19.50,0.6500,20.0,100
episode,6,,21,-335.00,-308.21,26.79,0.8929,28.0,100
episode,6,,22,-360.00,-339.60,20.40,0.6800,25.0,100
episode,6,,23,-381.00,-352.25,28.75,0.9583,24.0,100
episode,6,,24,-337.30,-323.37,13.93,0.4643,28.0,100
summary,,150,,-351.70,-328.80,22.90,0.7633,27.04,
episode,7,,0,-350.00,-330.00,20.00,0.6667,24.0,100
episode,7,,1,-327.30,-300.40,26.90,0.8966,29.0,100
episode,7,,2,-319.00,-291.31,27.69,0.9231,26.0,100
episode,7,,3,-365.00,-346.14,18.86,0.6286,35.0,100
episode,7,,4,-335.00,-309.14,25.86,0.8621,29.0,100
episode,7,,5,-348.00,-323.71,24.29,0.8095,21.0,100
episode,7,,6,-384.00,-360.67,23.33,0.7778,18.0,100
episode,7,,7,-358.50,-346.15,12.35,0.4118,17.0,100
episode,7,,8,-291.80,-269.00,22.80,0.7600,25.0,100
episode,7,,9,-352.20,-327.49,24.71,0.8235,34.0,100
episode,7,,10,-354.00,-342.26,11.74,0.3913,23.0,100
episode,7,,11,-385.50,-361.50,24.00,0.8000,15.0,100
episode,7,,12,-350.00,-333.04,16.96,0.5652,23.0,100
episode,7,,13,-408.00,-380.14,27.86,0.9286,28.0,100
episode,7,,14,-397.40,-373.65,23.75,0.7917,24.0,100
episode,7,,15,-326.00,-300.39,25.61,0.8537,41.0,100
episode,7,,16,-271.70,-245.70,26.00,0.8667,30.0,100
episode,7,,17,-297.40,-274.90,22.50,0.7500,24.0,100
episode,7,,18,-320.00,-295.71,24.29,0.8095,21.0,100
episode,7,,19,-341.00,-317.21,23.79,0.7931,29.0,100
episode,7,,20,-335.00,-314.31,20.69,0.6897,29.0,100
episode,7,,21,-272.10,-250.67,21.43,0.7143,21.0,100
episode,7,,22,-374.00,-355.54,18.46,0.6154,26.0,100
episode,7,,23,-415.00,-405.00,10.00,0.3333,18.0,100
episode,7,,24,-400.30,-375.59,24.71,0.8235,17.0,100
summary,,175,,-347.13,-325.19,21.94,0.7314,25.08,
episode,8,,0,-377.00,-350.00,27.00,0.9000,20.0,100
episode,8,,1,-380.00,-359.68,20.32,0.6774,31.0,100
episode,8,,2,-329.00,-304.45,24.55,0.8182,22.0,100
episode,8,,3,-400.40,-378.80,21.60,0.7200,25.0,100
episode,8,,4,-361.30,-339.58,21.72,0.7241,29.0,100
episode,8,,5,-326.20,-299.53,26.67,0.8889,27.0,100
episode,8,,6,-348.00,-326.40,21.60,0.7200,25.0,100
episode,8,,7,-288.00,-276.00,12.00,0.4000,20.0,100
episode,8,,8,-374.00,-358.00,16.00,0.5333,15.0,100
episode,8,,9,-386.00,-357.30,28.70,0.9565,23.0,100
episode,8,,10,-345.00,-321.21,23.79,0.7931,29.0,100
episode,8,,11,-358.70,-335.13,23.57,0.7857,28.0,100
episode,8,,12,-339.60,-315.31,24.29,0.8095,21.0,100
episode,8,,13,-372.00,-343.25,28.75,0.9583,24.0,100
episode,8,,14,-414.30,-387.51,26.79,0.8929,28.0,100
episode,8,,15,-321.00,-294.33,26.67,0.8889,27.0,100
episode,8,,16,-371.00,-347.67,23.33,0.7778,27.0,100
episode,8,,17,-261.00,-239.57,21.43,0.7143,21.0,100
episode,8,,18,-343.00,-343.00,0.00,0.0000,18.0,100
episode,8,,19,-400.00,-372.90,27.10,0.9032,31.0,100
episode,8,,20,-338.30,-319.73,18.57,0.6190,21.0,100
episode,8,,21,-362.30,-336.39,25.91,0.8636,22.0,100
episode,8,,22,-331.90,-304.63,27.27,0.9091,33.0,100
episode,8,,23,-351.30,-327.30,24.00,0.8000,20.0,100
episode,8,,24,-359.00,-334.00,25.00,0.8333,18.0,100
summary,,200,,-353.53,-330.87,22.66,0.7555,24.20,
episode,9,,0,-335.00,-307.81,27.19,0.9062,32.0,100
episode,9,,1,-346.10,-319.10,27.00,0.9000,30.0,100
episode,9,,2,-360.00,-342.00,18.00,0.6000,15.0,100
episode,9,,3,-351.00,-331.80,19.20,0.6400,25.0,100
episode,9,,4,-358.60,-331.50,27.10,0.9032,31.0,100
episode,9,,5,-363.00,-337.55,25.45,0.8485,33.0,100
episode,9,,6,-359.00,-332.46,26.54,0.8846,26.0,100
episode,9,,7,-382.90,-358.12,24.78,0.8261,23.0,100
episode,9,,8,-419.00,-392.10,26.90,0.8966,29.0,100
episode,9,,9,-423.40,-395.27,28.12,0.9375,32.0,100
episode,9,,10,-364.00,-357.33,6.67,0.2222,27.0,100
episode,9,,11,-352.20,-325.36,26.84,0.8947,19.0,100
episode,9,,12,-384.00,-359.36,24.64,0.8214,28.0,100
episode,9,,13,-382.00,-358.92,23.08,0.7692,26.0,100
episode,9,,14,-374.00,-349.00,25.00,0.8333,30.0,100
episode,9,,15,-351.30,-327.82,23.48,0.7826,23.0,100
episode,9,,16,-354.00,-333.00,21.00,0.7000,20.0,100
episode,9,,17,-304.00,-286.63,17.37,0.5789,19.0,100
episode,9,,18,-404.00,-377.75,26.25,0.8750,24.0,100
episode,9,,19,-323.20,-304.11,19.09,0.6364,22.0,100
episode,9,,20,-372.20,-345.20,27.00,0.9000,20.0,100
episode,9,,21,-367.00,-348.43,18.57,0.6190,21.0,100
episode,9,,22,-329.00,-300.25,28.75,0.9583,24.0,100
episode,9,,23,-375.00,-347.86,27.14,0.9048,21.0,100
episode,9,,24,-383.00,-362.64,20.36,0.6786,28.0,100
summary,,225,,-364.68,-341.26,23.42,0.7807,25.12,
episode,10,,0,-321.00,-295.69,25.31,0.8438,32.0,100
episode,10,,1,-341.70,-322.61,19.09,0.6364,33.0,100
episode,10,,2,-343.00,-313.00,30.00,1.0000,22.0,100
episode,10,,3,-338.90,-320.90,18.00,0.6000,20.0,100
episode,10,,4,-344.00,-323.13,20.87,0.6957,23.0,100
episode,10,,5,-365.00,-337.61,27.39,0.9130,23.0,100
episode,10,,6,-361.00,-336.77,24.23,0.8077,26.0,100
episode,10,,7,-397.00,-370.75,26.25,0.8750,24.0,100
episode,10,,8,-377.00,-348.11,28.89,0.9630,27.0,100
episode,10,,9,-294.00,-294.00,0.00,0.0000,19.0,100
episode,10,,10,-342.00,-327.00,15.00,0.5000,16.0,100
episode,10,,11,-378.40,-351.86,26.54,0.8846,26.0,100
episode,10,,12,-373.80,-348.97,24.83,0.8276,29.0,100
episode,10,,13,-397.00,-368.88,28.12,0.9375,32.0,100
episode,10,,14,-328.00,-301.60,26.40,0.8800,25.0,100
episode,10,,15,-367.00,-345.57,21.43,0.7143,14.0,100
episode,10,,16,-429.20,-406.12,23.08,0.7692,26.0,100
episode,10,,17,-257.80,-235.30,22.50,0.7500,16.0,100
episode,10,,18,-405.20,-382.98,22.22,0.7407,27.0,100
episode,10,,19,-346.00,-317.43,28.57,0.9524,21.0,100
episode,10,,20,-350.00,-326.32,23.68,0.7895,19.0,100
episode,10,,21,-378.70,-352.23,26.47,0.8824,34.0,100
episode,10,,22,-319.00,-296.24,22.76,0.7586,29.0,100
episode,10,,23,-383.00,-359.52,23.48,0.7826,23.0,100
